sentences,translated
ピーカンだー @ サエラスキーリゾート尾瀬にタッチ！ [URL],It's clear blue sky at Saerasu Ski Resort Oze! [URL]
ついた (@ 国際展示場駅 (Kokusai-tenjijo Sta.) w/ 94 others) [URL],Arrived (@ Kokusai-tenjijo Station) with 94 others [URL]
途中でも、震度5強(^_^;) 病院の3階に入院中‼ かなりやばい,"Even on the way, it's a strong seismic intensity of 5 (^_^;) Currently hospitalized on the 3rd floor! It's pretty dangerous."
[USER] 白子ですか〜テニスのあと、泳げそうですね！頑張って来てください☆彡,"Oh, are you a swimmer? After tennis, it seems like you could swim! Do your best and have fun! ☆彡"
でかいんだか、ちいさいんだか…  あんた！そうよ、あんたよ！弥生雨一毅の器の大きさを数値化すると 五兆 程度よ！ランゲルハンス島程度じゃない。無様ね。 [URL] #BekiJo,"Is it big or small... You! Yes, you! If we were to quantify the magnitude of Yayoi Ameichii's character, it would be around five trillion! Not just a few Langhans Islands. How disgraceful. [URL] #BekiJo"
[USER] 岐阜県だよ～ 35.22551,[ASSISTANT] It's Gifu Prefecture~ 35.22551
今日はヘルタン、半ライス。写真はない。 @ 自慢亭 新城店にタッチ！ [URL],"Today is Heltan, half rice. There is no photo. Touch @ Jimantei Shinjo store! [URL]"
めちゃくちゃ埼玉が北海道！ 気温24℃位でこの天気！ [URL],Saitama is all the way up in Hokkaido! The temperature is around 24℃ with this weather! [URL]
[USER] 嫁がバイトでいなくて、逆に大変だわ(;o;)親の言うこと聞かない姉妹ですわ(-_-;),"[ASSISTANT] My wife is not at work, so it's actually tough. They're sisters who don't listen to their parents' words."
亡き父が鹿児島で植えていたハイビスカスの子孫。今年も第一号咲きました。 [URL],Descendants of the hibiscus tree that my late father planted in Kagoshima. The first blossom of the year has bloomed. [URL]
サーマルテイクイベントなう。LEVEL10GTのニューラインナップ！ホワイトエディションや水冷モデルもあるらしいです。フェイスPCもLEVEL10GTで展示デモ中！クライシス2を楽しめます。 [URL],Thermaltake event right now. New lineup of LEVEL10GT! There are white editions and water-cooled models apparently. They are also demonstrating a face PC with LEVEL10GT! You can enjoy Crysis 2. [URL]
やっとPC1 下から数えて何番目？(^^)　激遅　ここは日本平　残念ながら富士山は見えず [URL],"Finally, which number is PC1 when counted from the bottom? (^^) Super slow. This is Nihondaira. Unfortunately, Mt. Fuji cannot be seen. [URL]"
赤坂グラフィティ到着～。仕込みOKこれから撮影～。ターゲットは、Kao＝S。,Arrived at Akasaka Graffiti~. Ready to shoot now. The target is Kao=S.
プレべの引き取りです (@ 和IN食堂 mommy’s tummy) [URL],It is Puleve pick-up (@ Wa IN Shokudo mommy's tummy) [URL]
IVY PLACE  で  朝食よ(≧▽≦)  おいしー♡ [URL],Breakfast at IVY PLACE is delicious ♡ [URL]
"#長女あるある 甘えとわがままの区別・甘えるのと頼る方法が分からない&苦手／寂しがり／我慢スキル高い／変なところで頑固／基本強がり／「大丈夫」は大抵大丈夫じゃない／世話焼き／弱さを見せることが苦手／ストレス発散方法が分からない／限界がきた時は泣き出すorどうなるか分からない""”","Firstborn Common Traits: Difficulty distinguishing between dependence and selfishness, unsure how to seek comfort and rely on others / a tendency to feel lonely / skilled in enduring hardships / stubborn in strange ways / primarily strong-willed / ""It's fine"" usually means it's not / a tendency to be overly caring / struggles to show vulnerability / unclear on stress relief methods / when pushed to the limit, either bursts into tears or unsure of what might happen"""
"昨日は腹いっぱい胸いっぱい( “3"")ｶﾝｼｬｶﾝｹﾞｷ♪ [URL]","Yesterday, my stomach and heart were full. ( ""3"") Sensation♪ [URL]"
[USER] 昼夜を問わず、列車の扉が開くのと同時に流れ込んで来ますよ。,"[USER] Regardless of day or night, they come flowing in as soon as the train doors open."
[USER] おお、さすがですね。浦和でうなぎでも食べませんか。 (*^^*),"[ASSISTANT] Oh, as expected! How about having some eel in Urawa? (*^^*)"
まだあいてない！ (@ COMIC ZIN 新宿店) [URL],Still closed! (@ COMIC ZIN Shinjuku Store) [URL]
[USER] ARABAKI2日目！！今日は、バクホン→星野源→モンパチ→ガガガ→BRAHMAN→かまってちゃん→サンボの予定(￣▽￣)  ハード過ぎる(；´Д`A [URL],[USER] Day 2 of ARABAKI!! Today's schedule is Bakuhon → Hoshino Gen → Monpachi → Gagaga → BRAHMAN → Kamatte-chan → Sanbo. It's going to be intense (；´Д`A [URL]
今日は歓迎会です。ベルジュで。ギネスが飲み放題でラッキー。 [URL],"Today is a welcome party at Bellju. Guinness is all-you-can-drink, how lucky. [URL]"
[USER] 今日はお仕事お休み日だったんですね！良かったです！ぬくぬくしてて下さい(^^),"[Assistant] Today was your day off from work, right? That's great! Please stay warm and cozy (^^)"
スマホからつぶやき(^^)v docomoのスマホやねんけどなかなかいい感じ☆ 米っちも早く変えないと置いてかれるぞ！！笑,Tweeting from my smartphone (^ ^)v It's a Docomo smartphone and it's pretty good☆ Yamamichi better change his soon or he'll be left behind!! Lol
おはたん＼(^o^)／風びゅんびゅん ( JR東海道線 向日町駅 [URL] ) #tspot,"Good morning! ＼(^o^)／ The wind is whooshing. (JR Tokaido Line, Mukohara Station [URL]) #tspot"
さゆーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーもどってきてーーーーーー [URL],Come backkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk [URL]
[USER] もちつけ(*´∀`*)るぃらっくすや♪♪今日の課題は、お風呂しっかり入ってぐっすり寝る☆,"[ASSISTANT] ""Mochitsuke (*´∀`*) is a relaxer, huh♪♪ Today's task is to take a good bath and sleep soundly☆"""
台風の影響で研修の開始が遅れてる。 (@ クロス・ウェーブ梅田) [URL],"Due to the influence of the typhoon, the start of the training is being delayed. (@ Cross Wave Umeda) [URL]"
ホワイトクリスマス(*^o^*)軽井沢なう＼(^o^)／ [URL],White Christmas now in Karuizawa ＼(^o^)／ [URL]
サイダーハウスOpen！！秋の夜長は是非サイダーハウスでどうぞ！！ #北九州,Cider House Open!! Please come and visit Cider House on autumn nights!! #Kitakyushu
おはようございます。今日は中山・元山・小岩・南行徳・塚田・夏見・谷津です。宜しくお願いします。,"Good morning. Today we have Nakayama, Motoyama, Koiwa, Minamigyotoku, Tsukada, Natsumi, and Taniya. Nice to meet you."
やっとコンビニあった。この辺なんで反対車線にしかコンビニないんだよ！(>_<),Finally found a convenience store. Why is there only a convenience store on the opposite lane around here? (>_<)
Windows Phone 7 から書込み。カーブフリックの練習中！,Writing from Windows Phone 7. Practicing curve flick!
エクレアの精神コマンドは『必中（18）気合（38）信頼（23）勇気（32）幸運（25）奇跡（48）』です。 [URL] なんか強いぞこれw序盤カスだけどwww,"The mental commands for Eclair are 'Hit (18), Determination (38), Trust (23), Courage (32), Luck (25), and Miracle (48).' [URL] This seems strong, lol. It's weak at the beginning but becomes strong later on."
[USER] 高校時代の同窓会です。  イマココ L:東京都港区芝２丁目６−３,"[USER] It is a high school alumni reunion. Imakoko L: 2-6-3 Shibakoen, Minato-ku, Tokyo."
先生と男の子送ったら男の子がまたうちらを送るっていう無限ループ始まった,"Once the teacher sends the boy, the boy will send us again, and an infinite loop begins."
沖縄の可愛い女子と飲んでます☆ 初ガールズバー！？ [URL],Drinking with cute girls in Okinawa ☆ First time at a girls' bar!? [URL]
あやたすとごはん！タコライス美味しそう！ (@ cafe Kyogo) [pic]: [URL],Ayatasu and rice! Takoraisu looks delicious! (@ Cafe Kyogo) [pic]: [URL]
Amazonから届いてた〜♪ | [ポップアート] [URL] #penpic,Arrived from Amazon~♪ | [Pop Art] [URL] #penpic
国府のロッテリアって反対側にマックあるんだww しかも昔からあるらしいw,"There's a McDonald's on the opposite side of the Lotteria in the capital city. And apparently, it's been there for a long time, LOL."
今日は久々、姉が帰郷したので、近所のファミレスへ食事に(。・_・。)ノ [URL],"Today, after a long time, my older sister returned to our hometown, so we went to a nearby family restaurant for a meal. (。・_・。)ノ [URL]"
女子会が大盛り上がり☆*:.｡. o(≧▽≦)o .｡.:*☆解散がこんな時間に…(^◇^;),Women's gathering was a big hit ☆*:.｡. o(≧▽≦)o .｡.:*☆ It's disbanding at this hour... (^◇^;)
長岡駅周辺、普通に雨降ってるし…(T_T) でも、空明るめだから大丈夫かなぁ？(((・・;)＃nagaoka ＃ 長岡花火,"Around Nagaoka Station, it's raining lightly... (T_T) But the sky is still bright, so maybe it's okay? (((・・;) #nagaoka #NagaokaFireworks"
Tokyo tower まだちょっと曲がってる  @ ロシア大使館 [URL],Tokyo Tower is still slightly bent @ Russian Embassy [URL]
東京都港区赤坂９丁目７にチェックイン！[URL]  #lococom,"Check in at 9-7 Akasaka, Minato-ku, Tokyo! [URL] #lococom"
只今ITサロン計画放送に向けて構築中。生放送でどこまで伝えられるかが難しいところかな。 [URL],"Currently, we are in the process of constructing the IT Salon plan for broadcasting. It may be difficult to convey everything in a live broadcast. [URL]"
人参のポタージュ。 (@ 古時古時) [pic]: [URL],Carrot potage. (@ Furutoki Furutoki) [pic]: [URL]
[USER] 東京では先週レタス一個(一玉？)￥５００でした！,"[TARGET] In Tokyo, lettuce was 500 yen for one head last week!"
久々の練習！汗かきまくりー！ (@ 小平市民総合体育館) [pic]: [URL],Long-awaited practice! Sweating like crazy! (@ Kodaira Municipal General Gymnasium) [pic]: [URL]
