sentences,translated
[USER] 宜しくお願いします。 今広島からぶっ飛ばして向かってます。トラブル無ければ時間迄には間に合う予定です。 福山ナンバーの黒のランクルです。宜しくです。,"[USER] Nice to meet you. I'm currently heading out from Hiroshima. If there are no troubles, I should arrive on time. I'm driving a black Land Cruiser with a Fukuyama license plate. Thank you in advance."
短期決戦に1番必要なのはチームの一体感、いい雰囲気、そう思うのは、「六月の勝利の歌を忘れない」を観てから。マジでオススメ！何十回観たやろ～,"What is most necessary for a short-term decisive battle is team unity and a good atmosphere. I think so after watching ""Never Forget the Song of June Victory."" Seriously recommended! I must have watched it dozens of times."
今日は那覇市内をwalking!!あいにくの曇り空(>_<)。 異国文化溢れる沖縄の街並み。歩くだけでも何故か楽しい。今度は観光で来よう(^-^)/ [URL] [URL] [URL],"Today, I'm walking around downtown Naha! Unfortunately, it's cloudy (>_<). The streets of Okinawa are filled with exotic cultures. Just walking around is somehow enjoyable. Next time, I should come as a tourist (^-^)/ [URL] [URL] [URL]"
瓦礫の撤去してたら出てきた。だれかが使っていたお茶碗。小っちゃい子が使うバックも土の中から出てきた。流された車、えぐられた小学校。もっと早く来るべきだった。 [URL],"I found it while removing debris. It's a teacup someone used. A small child's backpack also came out from the ground. Swept-away cars, a devastated elementary school. We should have arrived sooner. [URL]"
着いたで着いたで(*^^*) (@ 札幌市民ホール) [URL],"I arrived, I arrived (*^^*) (@ Sapporo Civic Hall) [URL]"
これ、観なきゃ。RT [USER] NHK BSプレミアム 18:00 アインシュタインの眼「ワイングラス～魅惑のカタチの物語～」 [URL] #nhkbsp,"I have to watch this. RT [USER] NHK BS Premium 18:00 ""Einstein's Eye: The Story of Enchanting Wine Glasses"" [URL] #nhkbsp"
試験落ちたぁヽ(￣д￣;)ノ=3=3=3やっぱりうかんねぇーよあんなの！,"Failed the exam, geez (╯°□°)╯︵ ┻━┻ It's no surprise, I couldn't pass that kind of test!"
この垢から3ヶ月ぶりにつぶやいてみる。東待機列よりww #c80  [URL],I'll try tweeting from this account after a 3-month hiatus. From the East waiting line LOL #c80 [URL]
ヒルトン東京ベイなう。ランドの混雑から退避しました。ついでに昼寝モード！ [URL],I'm at Hilton Tokyo Bay now. I've escaped from the crowds at the theme park. Time to take a nap! [URL]
美木良介さんの簡単な筋トレ方を きのー隙間があればマネしてやってたら 今朝 けっこー筋肉痛ぅ〜 (￣ー￣)  いーかも……(￣▽￣) ☆,"If there's any free time tomorrow, I tried imitating Mr. Yoshisuke Bikimura's simple muscle training method, and this morning I'm quite sore in my muscles~ (￣ー￣) Maybe it's good......(￣▽￣) ☆"
[USER] お〜、やっぱり すごいエネルギーを感じるし、光の先は何があるんやろ？,"[ASSISTANT] Oh, I see. I can feel such amazing energy, and I wonder what lies ahead of that light."
[USER] 初めまして！ｻﾝｶﾞ応援してます。 釜揚げうどんマジおいしいですよね☆種類もあって制覇したくなります！午後もがんばってください,"Nice to meet you! I'm cheering for you, Sanga. Kamameshi udon is really delicious, right? There are also various types, and it makes me want to try them all! Please do your best this afternoon too."
[USER] 見通しの良い所に出たら入りました。この辺で圏外になるとは、全然想定してなかったｗ,"[ASSISTANT] When I arrived at a place with good signal, I entered. I didn't expect to lose reception around here at all, lol."
福島のぶゆき議員と、お友達になりました(^-^)/ [URL],I became friends with Member of Parliament Nobuyuki Fukushima (^-^)/ [URL]
明日始業式おわってから4時間目まで夏休みの宿題テストやて(-｡-;  泣きたなるわホンマ(~_~;),"After the end of tomorrow's opening ceremony, until the fourth period, I have summer vacation assignments and tests to do. I feel like crying, seriously."
[USER] ちょうど今ぼっち居酒屋で酔っ払いナウ(*'ω'*)w,"[USER] I'm currently getting drunk at a solo izakaya, feeling buzzed and having a great time (*'ω'*)w"
スマホとタブレットに変えた～からﾂｲｰﾄ遅れましたーすいません！,I'm sorry for the delayed tweet because I switched to a smartphone and tablet!
第2回神戸ICT医療ｲﾉﾍﾞｰｼｮﾝフォーラムをUstreamで閲覧中！,I am currently watching the 2nd Kobe ICT Medical Innovation Forum on Ustream!
おはようございます！朝風呂入って、スッキリして出発準備開始です。今日は奥志賀林道通って草津を抜け、苗場を目指します(#^.^#) [URL],"Good morning! I took a morning bath and now I'm feeling refreshed, getting ready to start my journey. Today, I'll pass through Okushigakogen Forest Road, go through Kusatsu, and head towards Naeba. (#^.^#) [URL]"
富士山いつ見ても感動する＊ そしてもうすぐ夢の国☆*:.｡. o(≧▽≦)o .｡.:*☆ [URL],"Whenever I see Mount Fuji, I am always moved. And soon, it will be time for the land of dreams ☆*:.｡. o(≧▽≦)o .｡.:*☆ [URL]"
今日はパクパクりゅうじさんを見て来ました！ファイヤーショーもとても迫力がありましたね！私達も東柏ヶ谷に向けて頑張りましょう！,"I went to see Mr. Pakupaku Ryuji today! The fire show was very dynamic, wasn't it? Let's do our best as well towards Higashi Kasugaya!"
みんな長い方がイイて言うけど、ショートのガッキーの方が好き♪(´ε｀ ),"Everyone says that long hair is better, but I prefer short-haired Gakki ♪(´ε｀ )"
疲れて入ったスタバにまさかのダグラスさんwあなたも同じ気持ちでしたかw,"I came tired into Starbucks, and unexpectedly bumped into Mr. Douglas. Did you also feel the same way?"
鎌倉もお寺が沢山あっていいなぁ( ´ ▽ ` )散策したい〜 ☆,"Kamakura has a lot of temples, and it's so nice ( ´ ▽ ` ) I want to take a stroll~☆"
[USER] 主催者発表四万人、ぐらいが最高でしたっけ？ 当時何度かデモに参加していましたが、六万という数字は一度も出なかったように思います。 ただ、あの時はマスコミが今より報道してくれてましたよね。,"[USER] Wasn't the maximum number of attendees announced by the organizers around 40,000? I participated in the demonstrations several times back then, but I don't recall the number 60,000 being mentioned. However, the media coverage was better at that time compared to now, right?"
本日は午前で仕事が終わります。休みなく働きましたが、やっと冬休みです。1月6日まで休みです。雪かきしよう。,"I will finish work in the morning today. I've been working without any days off, but finally it's winter vacation. I have time off until January 6th. I should do some snow shoveling."
お前は私が食わしてく、と本気で言う私の親友（女。既婚）やっぱり鹿児島に嫁ぐか。笑,"""You're my best friend (female, married) who seriously says, 'I'll feed you.' So, are you really going to marry in Kagoshima after all? LOL"""
やばいガスつけっぱなしで来てしまった,I accidentally left the gas on and came here.
[USER] これからそういう方々のありがたい言葉を頂戴します。 1時間も…。,"[USER] From now on, I will receive grateful words from such people. For a whole hour..."
[USER] フォローありがとうございます(๑╹ω╹๑ )わたしもこえ部やってますよおおお！仲良くして下さいねげへへ,"[Assistant] Thank you for following me (๑╹ω╹๑) I am also a member of the voice acting club! Let's get along well, hehe."
アポロンと黒子は気になるから途中からだけど録画してる。でも謎の彼女Xは録画できない。絶対できない。親に見られたらって考えるとマジで無理。,I'm recording Apollo and Kuroko from the middle because I'm curious about them. But I can't record the mysterious girlfriend X. Absolutely not possible. It's seriously impossible when I think about my parents seeing it.
松阪の佐川急便で伝票をもらう。 佐川急便の営業所が少なくて不便だ！,"I receive a slip from Sagawa Express in Matsusaka. There are few Sagawa Express branches in Matsusaka, making it inconvenient!"
今日もこれからお勉強です。 (@ 東京理科大学 喫煙所) [URL],"Today, I will study again from now on. (@ Tokyo University of Science smoking area) [URL]"
さくらんなう(*^^*)飲みたいけど明日仕事だしなぁΣ(ノд<),"Sakura now (*^^*) I want to drink it, but I have work tomorrow, so... Σ(ノд<)"
