sentences,translated
国の出先機関廃止反対宣伝：政府は国が果たすべき責任をすべて地方（国民）に押し付けようとしています。震災の道路復旧など、自衛隊だけが活躍したのではない。国の出先機関ならではの統一性・専門性を活かした活躍を忘れてはいけない #nagasaki  [URL],"Opposition to the abolition of national branch offices: The government is trying to shift all responsibilities that the country should fulfill onto local communities (the people). It is important not to forget the contributions made by national branch offices in utilizing their unique unity and expertise, such as in the restoration of roads after natural disasters, not just the Self-Defense Forces. #nagasaki [URL]"
何だかなぁ〜。映画館メチャ並んでるし。知り合い居たら笑えるな。,I don't know... The movie theater is really crowded. It would be funny if I saw someone I know here.
シャンパンのみながらウノ大会(*^^*)からのトランプに人生ゲーﾑ♪よっぱらおーー?(*´?`*)??,"Drinking champagne, playing UNO tournament (*^^*) and then transitioning to a game of life with cards♪ Getting drunk, wooohoo?(*´?`*)??"
うぉーしがくかんがんばれー！まじでがんばれー、！！！あー！ [URL],"Come on, students! Cheer up! Seriously, keep up the good work! Ah! [URL]"
[USER] でも『ダルさんヨガる』っていったらリプされずにすみますよ笑,"[USER] But if I say ""Darusan yoga,"" I'll be able to avoid getting a reply, haha"
#nowplaying 隣人は傷つかない(歌:team A) ♪ AKB48 [URL] in iPod app via [USER],"#nowplaying ""The Neighbors Will Not Be Hurt"" (Sung by team A) ♪ AKB48 [URL] in iPod app via [USER]"
仕事終了(^_^)今日は予定無しだから、スケジュール考えなくちゃ！,"Work finished (^_^) Since I have no plans today, I need to think about my schedule!"
miwaファンの方フォローし返すのでフォローお願いします＼(^o^)／,"Translate to English: 

""Please follow me back as I will follow back miwa fans. Thank you! ＼(^o^)／"""
ヤバいよバスの乗務員めっちゃカタコトダヨwwwﾁｮﾄﾁｮﾄコワイwwww,"It's dangerous, the bus attendant speaks in broken Japanese, it's kind of scary. Haha, a little bit scary."
冷蔵庫があいたまましまらん夢みた  朝食なうです＼(^o^)／,I had a dream that the refrigerator was left open and couldn't be closed. It's breakfast time now ＼(^o^)／
[USER] 何なんですか?明日もき○村病で眠いんだから早く寝なさい?,"[USER] What is it? I'm sleepy because of my [Kirikomori] illness tomorrow, so go to bed early."
今日は、お客さんきてる?“[USER] [USER] 可能であれば異性が望ましいです…”,"Today, there is a customer coming? ""[USER] [USER], if possible, it is desirable to have a person of the opposite sex."""
終電なし！同期のお別れ会続く！4件目いくー。その同期は大学一回から一緒。。。,No last train! The farewell party with my colleagues continues! Going to the 4th location. We've been together since our first year of college...
USJなう。絶叫からっきしな自分は、ジュラシックパークで初っぱなからノックアウト…orz  #USJ,"At USJ right now. Despite being absolutely terrified of roller coasters, I was knocked out right from the start at Jurassic Park... orz #USJ"
これおすすめです。早く効く。このまえコストコでまとめ買いした(笑) [URL],This is recommended. It works quickly. I bulk bought it at Costco the other day (lol) [URL]
昨日は、上野の座・和民で、男子4:女子4で、飲み会でした！(^o^)楽しかった！ [URL],"Yesterday, we had a drinking party at Ueno's Zaza Izakaya with 4 guys and 4 girls! (^o^) It was fun! [URL]"
たまってた、マンガ買う！ (@ 有隣堂 アトレ新浦安店) [URL],"I've been saving up, time to buy some manga! (@ Yurindo Atre Shinurayasu Store) [URL]"
[USER] バレンタインという名の愛の化身だな君は(^〇^) チョコレート代わりにフォロワーという名の僕ら下僕に女神の画像を…なんてのはどうでしょう？(´ω｀＝´ω｀）,"[Assistant] You're like the embodiment of love named Valentine (^〇^) How about instead of chocolate, we, humble servants named followers, receive images of goddesses... wouldn't that be nice? (´ω｀＝´ω｀）"
相変わらず料理のセンスがない母… 出された雑煮の汁がお湯みたい(--;) 文句をいったらむっとされた!! コイツが姑じゃなくてよかったわ!!,"My mother still lacks cooking skills... The broth of the zoni she served was like hot water (--;) When I complained, she got annoyed! Thank goodness she's not my mother-in-law!!"
今からランチ?おっちゃんしかおらん(笑)  @ 旬魚菜 大山 郷の舎 [URL],Lunchtime now ? Only old-timers here (lol) @ Shun Gyo Oodayama Shoya [URL]
旭川空港着いたけど外は小雨。本当は美瑛に直行するつもりだったけどどうせ自転車にも乗れそうないし、いっそ旭川市街でも行こうかしら。,"I arrived at Asahikawa Airport, but it's drizzling outside. I originally planned to go straight to Biei, but since it doesn't seem suitable for cycling anyway, maybe I should just go to Asahikawa City instead."
アナログフィッシュ[USER] 野音の雰囲気とアナログフィッシュの音楽は合うなぁと。健太郎がスリム化してた！12キロ痩せたって！,Analog Fish [USER] The atmosphere of the outdoor concert and the music of Analog Fish really match. Kentaro has slimmed down! He lost 12 kilograms!
[USER] おはよー(^^)/今日はおもに寺巡って祇園だねー(^^)v,"[USER] Good morning! Today, I'm mainly going to visit temples and explore Gion."
遅刻や (@ 阪急 高槻市駅 w/ 2 others) [URL],Late or... (@ Hankyu Takatsuki-shi Station w/ 2 others) [URL]
トロサーモン炙り丼を食した (@ 若狭屋 秋葉原店) [pic]: [URL],I ate a Toro Salmon seared rice bowl at Wakasa-ya Akihabara store. [pic]: [URL]
[USER] 私もです?(^O^)!!無事に家へと帰れるように頑張りましょうｗ,"[Assistant] Me too~ (^O^)!! Let's do our best to safely return home, haha."
遅めのランチを新潟にはないJonathan'sで食べて、さあてと帰りますか,"Shall we have a late lunch at Jonathan's, which you cannot find in Niigata, and then head back?"
[USER] ありがとうございます。 雨だから遊びにいけませんね??,"[USER] Thank you very much. Since it's raining, we can't go out to play, right? ??"
藤丸にいるよ！  なんか3時から売る物に並んでる(⌒▽⌒)  とっても長い列だよ?ん [URL],I'm at Fujimaru! There's a long line of people waiting for something to be sold starting at 3 o'clock (⌒▽⌒) It's a really long queue ~n [URL]
やっとお昼ご飯！回転寿司島武さんです。いわしめちゃくちゃ旨いよ！買って帰るよ。 [URL],Finally lunchtime! It's Kaiten Sushi Island Takeshi-san. The sardines are incredibly delicious! I'm going to buy some and take them home. [URL]
池袋は終わったのでアキバいてくら、そして上野に返却すればミッションコンプリート！,"Since Ikebukuro is finished, let's go to Akihabara, and if we return to Ueno, the mission will be complete!"
ちなみに俺が買ったのは、無法地帯オオサカが舞台のアジアンパンクwww15禁だよwww,"By the way, what I bought is an Asian punk comic set in lawless territory in Osaka, 15+ rated."
今さらながらの初詣 (@ 西新井大師 (總持寺) w/ 3 others) [URL],New Year's visit to Nishiarai Daishi (S?ji-ji Temple) now (@ Nishiarai Daishi (S?ji-ji Temple) w/ 3 others) [URL]
[USER] [USER] 出過ぎあぶなーい！(^^)吹いて良かったですね！,I went out and it was too dangerous! (^^) I'm glad you had a good laugh!
完全に寝るタイミングを逃してしまった！7時起きなのに…なでしこ頑張って?,"I completely missed the timing to sleep! Even though I need to wake up at 7 o'clock... Hang in there, Nadeshiko!"
た、食べづらい… #33fan   @ フェリーチェ山手 [URL],It's difficult to eat... #33fan @ Felice Yamanote [URL]
[USER] すてきやぁん??参考にさせてもらぉ！おかんはピンとこんくて(^^;;,"[USER] Wow, it's so nice?? I'd like to use it as a reference! My mom doesn't really understand it though (^^;;"
[USER] [USER] 実は幼稚園行ってない！だから幼稚園の資格は無いんだよ(ノД`) まぁそんな実習生ならそんなに高いレベル求められるかなぁ？何をやるかは子どもの様子や先生が今何を子どもに身につけて欲しいのかでやること変わると思うなぁ 担任とそゆとこは相談だ！,"I actually didn't go to kindergarten! So I don't have a qualification for kindergarten, unfortunately (ノД`)

Well, if you're just an intern, I don't think they'll expect such a high level from you. What you do will vary depending on the children's behavior and what the teachers want them to learn. You should consult with the homeroom teacher and others in that regard!"
ごひゅーん！ (@ 逗子駅 (Zushi Sta.) w/ [USER] [URL],Zoom! (@ Zushi Station with [USER] [URL])
[USER] この寒いのに3時間のサイクリング、あっぱれです。,[ASSISTANT] It's commendable to go cycling for 3 hours in this cold weather.
みんなのHPがそろそろ尽きかけてる (@ 太宰府天満宮) [URL],Everyone's battery is running low. (@ Dazaifu Tenmangu Shrine) [URL]
やれやれ終わった、長かった。ま、愛らしいけどね、子供のお遊戯会。保母さんってすごいな?、ほんと。,"Phew, it's finally over. It was a long one. Well, it was adorable though, the children's play. Nursery teachers are amazing, truly."
[USER] そうでっか？僕もよくきますよ あとは、モッズかな！,"[AI] Is that so? I often go there too. And also, maybe Modz!"
[USER] そういえばKeyのクジ始まったのいいことに店の在庫全部買い占めてきたw,"[Assistant] By the way, speaking of it, I bought up all the stock at the store as a good thing since Key's lottery started."
